payment_id,customer_id,staff_id,rental_id,amount,payment_date
29453,41.0,1.0,6976.0,4.99,2007-04-26 23:08:27.996577
29454,41.0,2.0,7153.0,4.99,2007-04-27 05:44:04.996577
29455,41.0,1.0,7517.0,1.99,2007-04-27 19:25:33.996577
29456,41.0,2.0,8008.0,6.99,2007-04-28 13:54:21.996577
29457,41.0,1.0,8098.0,0.99,2007-04-28 17:02:46.996577
29458,41.0,1.0,8134.0,6.99,2007-04-28 18:29:49.996577
29459,41.0,2.0,8225.0,2.99,2007-04-28 22:27:55.996577
29460,41.0,1.0,8712.0,2.99,2007-04-29 15:58:32.996577
29461,41.0,2.0,9313.0,5.99,2007-04-30 15:28:09.996577
29462,41.0,1.0,10064.0,2.99,2007-04-30 17:55:28.996577
29463,41.0,1.0,10170.0,7.99,2007-04-30 21:55:57.996577
29464,42.0,2.0,4391.0,2.99,2007-04-07 19:38:04.996577
29465,42.0,2.0,5199.0,4.99,2007-04-09 09:19:22.996577
29466,42.0,2.0,5517.0,5.99,2007-04-09 23:43:26.996577
29467,42.0,2.0,5652.0,3.99,2007-04-10 05:47:24.996577
29468,42.0,1.0,6179.0,2.99,2007-04-11 09:28:25.996577
29469,42.0,1.0,6799.0,2.99,2007-04-12 15:20:39.996577
29470,42.0,1.0,6925.0,0.99,2007-04-26 21:20:58.996577
29471,42.0,1.0,7405.0,3.99,2007-04-27 14:53:37.996577
29472,42.0,1.0,8049.0,0.99,2007-04-28 15:20:24.996577
29473,42.0,1.0,8095.0,6.99,2007-04-28 17:01:06.996577
29474,42.0,1.0,8166.0,2.99,2007-04-28 19:51:59.996577
29475,42.0,1.0,8499.0,3.99,2007-04-29 07:39:07.996577
29476,42.0,2.0,8785.0,2.99,2007-04-29 19:04:52.996577
29477,42.0,2.0,8852.0,3.99,2007-04-29 21:58:29.996577
29478,42.0,2.0,8915.0,3.99,2007-04-30 00:10:35.996577
29479,42.0,2.0,10060.0,6.99,2007-04-30 17:51:26.996577
29480,43.0,2.0,3683.0,1.99,2007-04-06 07:54:22.996577
29481,43.0,1.0,4498.0,2.99,2007-04-08 00:36:16.996577
29482,43.0,1.0,5162.0,4.99,2007-04-09 07:28:37.996577
29483,43.0,1.0,5401.0,4.99,2007-04-09 18:27:36.996577
29484,43.0,1.0,5831.0,2.99,2007-04-10 15:02:28.996577
29485,43.0,2.0,5941.0,4.99,2007-04-10 21:09:13.996577
29486,43.0,1.0,6474.0,3.99,2007-04-12 00:05:12.996577
29487,43.0,2.0,6680.0,0.99,2007-04-12 10:30:22.996577
29488,43.0,1.0,7348.0,4.99,2007-04-27 13:00:58.996577
29489,43.0,2.0,7868.0,4.99,2007-04-28 08:37:21.996577
29490,43.0,2.0,8376.0,4.99,2007-04-29 03:53:58.996577
29491,43.0,1.0,9204.0,4.99,2007-04-30 11:12:24.996577
29492,44.0,2.0,4390.0,0.99,2007-04-07 19:27:32.996577
29493,44.0,2.0,4723.0,9.99,2007-04-08 11:13:25.996577
29494,44.0,1.0,5551.0,3.99,2007-04-10 01:29:35.996577
29495,44.0,1.0,5787.0,8.99,2007-04-10 12:37:15.996577
29496,44.0,2.0,5849.0,6.99,2007-04-10 16:00:59.996577
29497,44.0,2.0,5909.0,4.99,2007-04-10 19:14:39.996577
29498,44.0,1.0,7514.0,0.99,2007-04-27 19:20:15.996577
29499,44.0,2.0,7526.0,6.99,2007-04-27 19:42:13.996577
29500,44.0,2.0,8775.0,4.99,2007-04-29 18:34:04.996577
29501,44.0,1.0,8866.0,4.99,2007-04-29 22:26:45.996577
29502,45.0,1.0,4843.0,0.99,2007-04-08 16:55:54.996577
29503,45.0,1.0,5181.0,6.99,2007-04-09 08:35:53.996577
29504,45.0,1.0,5405.0,7.99,2007-04-09 18:40:15.996577
29505,45.0,1.0,5637.0,0.99,2007-04-10 05:00:03.996577
29506,45.0,2.0,6001.0,0.99,2007-04-10 23:53:10.996577
29507,45.0,2.0,6002.0,2.99,2007-04-10 23:56:15.996577
29508,45.0,1.0,6966.0,9.99,2007-04-26 22:44:01.996577
29509,45.0,1.0,7436.0,2.99,2007-04-27 16:07:38.996577
29510,45.0,1.0,7961.0,3.99,2007-04-28 12:15:47.996577
29511,46.0,2.0,3855.0,2.99,2007-04-06 15:32:14.996577
29512,46.0,1.0,3916.0,4.99,2007-04-06 18:47:16.996577
29513,46.0,2.0,5698.0,4.99,2007-04-10 08:15:26.996577
29514,46.0,1.0,7336.0,0.99,2007-04-27 12:40:11.996577
29515,46.0,2.0,8152.0,3.99,2007-04-28 19:21:31.996577
29516,46.0,2.0,9045.0,8.99,2007-04-30 05:05:23.996577
29517,46.0,2.0,9806.0,2.99,2007-04-30 09:42:15.996577
29518,46.0,1.0,10088.0,2.99,2007-04-30 18:44:47.996577
29519,47.0,1.0,3631.0,4.99,2007-04-06 05:05:19.996577
29520,47.0,2.0,4064.0,5.99,2007-04-07 02:57:46.996577
29521,47.0,1.0,5174.0,0.99,2007-04-09 08:00:25.996577
29522,47.0,2.0,6153.0,9.99,2007-04-11 07:59:30.996577
29523,47.0,2.0,6164.0,0.99,2007-04-11 08:44:49.996577
29524,47.0,1.0,6337.0,3.99,2007-04-11 17:59:13.996577
29525,47.0,2.0,8159.0,4.99,2007-04-28 19:37:54.996577
29526,47.0,2.0,8402.0,6.99,2007-04-29 04:54:11.996577
29527,47.0,1.0,8863.0,3.99,2007-04-29 22:20:27.996577
29528,47.0,2.0,9274.0,4.99,2007-04-30 13:35:30.996577
29529,48.0,2.0,3758.0,4.99,2007-04-06 11:11:37.996577
29530,48.0,1.0,4367.0,2.99,2007-04-07 18:20:27.996577
29531,48.0,2.0,5148.0,6.99,2007-04-09 06:51:12.996577
29532,48.0,2.0,6498.0,3.99,2007-04-12 01:34:04.996577
29533,48.0,1.0,7920.0,2.99,2007-04-28 10:29:45.996577
29534,48.0,1.0,8716.0,6.99,2007-04-29 16:07:35.996577
29535,48.0,1.0,9402.0,7.99,2007-04-30 18:46:53.996577
29536,48.0,2.0,9742.0,7.99,2007-04-30 07:38:46.996577
29537,49.0,2.0,3575.0,4.99,2007-04-06 02:04:45.996577
29538,49.0,2.0,3615.0,0.99,2007-04-06 04:16:13.996577
29539,49.0,1.0,5491.0,2.99,2007-04-09 22:38:11.996577
29540,49.0,1.0,6214.0,4.99,2007-04-11 11:18:14.996577
29541,49.0,1.0,6279.0,6.99,2007-04-11 14:54:33.996577
29542,49.0,1.0,6521.0,7.99,2007-04-12 02:34:37.996577
29543,49.0,2.0,6759.0,4.99,2007-04-12 13:43:14.996577
29544,49.0,2.0,7209.0,4.99,2007-04-27 07:45:19.996577
29545,49.0,2.0,7742.0,8.99,2007-04-28 04:01:42.996577
29546,49.0,2.0,8553.0,10.99,2007-04-29 09:44:02.996577
29547,49.0,2.0,9006.0,0.99,2007-04-30 03:34:58.996577
29548,49.0,1.0,9851.0,4.99,2007-04-30 11:18:50.996577
29549,49.0,1.0,10144.0,4.99,2007-04-30 20:42:18.996577
29550,50.0,2.0,4149.0,2.99,2007-04-07 07:08:43.996577
29551,50.0,2.0,5290.0,4.99,2007-04-09 13:43:13.996577
29552,50.0,2.0,5641.0,4.99,2007-04-10 05:12:09.996577
29553,50.0,2.0,5681.0,9.99,2007-04-10 07:17:05.996577
29554,50.0,1.0,5928.0,6.99,2007-04-10 20:26:56.996577
29555,50.0,2.0,6634.0,0.99,2007-04-12 08:05:44.996577
29556,50.0,1.0,6667.0,8.99,2007-04-12 10:04:48.996577
29557,50.0,1.0,7383.0,4.99,2007-04-27 14:15:19.996577
29558,50.0,1.0,8089.0,0.99,2007-04-28 16:55:13.996577
29559,50.0,1.0,8261.0,0.99,2007-04-28 23:39:31.996577
29560,50.0,1.0,8619.0,5.99,2007-04-29 12:18:34.996577
29561,50.0,2.0,9179.0,0.99,2007-04-30 10:31:07.996577
29562,50.0,1.0,9615.0,4.99,2007-04-30 02:28:22.996577
29563,50.0,2.0,9691.0,10.99,2007-04-30 05:38:21.996577
29564,50.0,2.0,10046.0,2.99,2007-04-30 17:35:37.996577
29565,50.0,2.0,10165.0,0.99,2007-04-30 21:49:49.996577
29566,50.0,2.0,10180.0,6.99,2007-04-30 22:26:09.996577
29567,51.0,1.0,3525.0,9.99,2007-04-05 23:31:05.996577
29568,51.0,1.0,5230.0,2.99,2007-04-09 10:58:49.996577
29569,51.0,2.0,5304.0,5.99,2007-04-09 14:16:32.996577
29570,51.0,1.0,5473.0,7.99,2007-04-09 21:47:37.996577
29571,51.0,1.0,5606.0,4.99,2007-04-10 03:36:21.996577
29572,51.0,1.0,7207.0,5.99,2007-04-27 07:41:52.996577
29573,51.0,1.0,7398.0,6.99,2007-04-27 14:35:48.996577
29574,51.0,1.0,7636.0,5.99,2007-04-27 23:37:02.996577
29575,51.0,1.0,8495.0,4.99,2007-04-29 07:33:32.996577
29576,51.0,1.0,8693.0,0.99,2007-04-29 15:12:39.996577
29577,51.0,1.0,8880.0,0.99,2007-04-29 22:45:21.996577
29578,51.0,2.0,9649.0,0.99,2007-04-30 04:15:20.996577
29579,52.0,1.0,3997.0,1.99,2007-04-06 22:15:18.996577
29580,52.0,1.0,5308.0,0.99,2007-04-09 14:27:04.996577
29581,52.0,2.0,5313.0,3.99,2007-04-09 14:33:11.996577
29582,52.0,1.0,5607.0,2.99,2007-04-10 03:36:36.996577
29583,52.0,1.0,6394.0,7.99,2007-04-11 20:57:41.996577
29584,52.0,2.0,7284.0,0.99,2007-04-27 10:40:30.996577
29585,52.0,2.0,7438.0,5.99,2007-04-27 16:09:06.996577
29586,52.0,2.0,7627.0,4.99,2007-04-27 23:25:13.996577
29587,52.0,1.0,8686.0,4.99,2007-04-29 14:46:15.996577
29588,52.0,1.0,9029.0,4.99,2007-04-30 04:31:37.996577
29589,52.0,2.0,9749.0,3.99,2007-04-30 07:46:59.996577
29590,52.0,2.0,9797.0,4.99,2007-04-30 09:22:10.996577
29591,53.0,2.0,3591.0,2.99,2007-04-06 03:05:36.996577
29592,53.0,2.0,3898.0,4.99,2007-04-06 17:41:03.996577
29593,53.0,2.0,5185.0,2.99,2007-04-09 08:43:05.996577
29594,53.0,2.0,7466.0,2.99,2007-04-27 17:19:43.996577
29595,53.0,1.0,7699.0,4.99,2007-04-28 02:20:47.996577
29596,53.0,1.0,9343.0,4.99,2007-04-30 16:41:39.996577
29597,53.0,1.0,9928.0,7.99,2007-04-30 13:42:23.996577
29598,54.0,2.0,4657.0,4.99,2007-04-08 08:19:28.996577
29599,54.0,2.0,5055.0,1.99,2007-04-09 02:33:54.996577
29600,54.0,1.0,5929.0,2.99,2007-04-10 20:27:55.996577
29601,54.0,1.0,5992.0,2.99,2007-04-10 23:34:47.996577
29602,54.0,1.0,6338.0,7.99,2007-04-11 18:08:07.996577
29603,54.0,2.0,6560.0,2.99,2007-04-12 03:50:32.996577
29604,54.0,1.0,6813.0,0.99,2007-04-12 16:32:16.996577
29605,54.0,2.0,8992.0,4.99,2007-04-30 03:12:44.996577
29606,55.0,1.0,4671.0,4.99,2007-04-08 08:43:58.996577
29607,55.0,2.0,6314.0,7.99,2007-04-11 17:01:10.996577
29608,55.0,2.0,7050.0,4.99,2007-04-27 02:01:43.996577
29609,55.0,2.0,8288.0,6.99,2007-04-29 00:32:48.996577
29610,55.0,1.0,9302.0,2.99,2007-04-30 15:03:23.996577
29611,55.0,2.0,9596.0,5.99,2007-04-30 01:57:13.996577
29612,55.0,2.0,9798.0,2.99,2007-04-30 09:23:44.996577
29613,56.0,1.0,3718.0,7.99,2007-04-06 09:26:22.996577
29614,56.0,2.0,3771.0,2.99,2007-04-06 11:48:00.996577
29615,56.0,1.0,4097.0,3.99,2007-04-07 04:39:21.996577
29616,56.0,2.0,4702.0,4.99,2007-04-08 10:10:02.996577
29617,56.0,1.0,5142.0,4.99,2007-04-09 06:33:49.996577
29618,56.0,1.0,7385.0,2.99,2007-04-27 14:18:12.996577
29619,56.0,1.0,7696.0,7.99,2007-04-28 02:10:01.996577
29620,56.0,2.0,7942.0,0.99,2007-04-28 11:18:10.996577
29621,56.0,1.0,8285.0,0.99,2007-04-29 00:28:44.996577
29622,57.0,1.0,3727.0,4.99,2007-04-06 09:45:09.996577
29623,57.0,2.0,4226.0,4.99,2007-04-07 11:06:22.996577
29624,57.0,1.0,5060.0,4.99,2007-04-09 02:56:29.996577
29625,57.0,1.0,5694.0,0.99,2007-04-10 08:09:04.996577
29626,57.0,2.0,5948.0,2.99,2007-04-10 21:40:34.996577
29627,57.0,2.0,6482.0,4.99,2007-04-12 00:18:47.996577
29628,57.0,1.0,6494.0,1.99,2007-04-12 01:11:17.996577
29629,57.0,2.0,6649.0,4.99,2007-04-12 09:19:35.996577
29630,57.0,2.0,8249.0,5.99,2007-04-28 23:17:10.996577
29631,57.0,1.0,9086.0,0.99,2007-04-30 06:47:12.996577
29632,57.0,2.0,9136.0,0.99,2007-04-30 08:35:46.996577
29633,57.0,1.0,9211.0,1.99,2007-04-30 11:28:11.996577
29634,57.0,1.0,9703.0,0.99,2007-04-30 06:03:18.996577
29635,57.0,2.0,9812.0,2.99,2007-04-30 09:56:33.996577
29636,57.0,2.0,10169.0,4.99,2007-04-30 21:55:39.996577
29637,58.0,1.0,3685.0,4.99,2007-04-06 07:59:11.996577
29638,58.0,2.0,4131.0,4.99,2007-04-07 06:21:44.996577
29639,58.0,2.0,5439.0,1.99,2007-04-09 20:08:01.996577
29640,58.0,1.0,7063.0,9.99,2007-04-27 02:20:53.996577
29641,58.0,2.0,7487.0,4.99,2007-04-27 18:01:11.996577
29642,58.0,1.0,8853.0,0.99,2007-04-29 22:02:47.996577
29643,58.0,2.0,9561.0,2.99,2007-04-30 00:50:39.996577
29644,58.0,2.0,10037.0,2.99,2007-04-30 17:16:34.996577
29645,58.0,1.0,10068.0,4.99,2007-04-30 18:08:04.996577
29646,59.0,2.0,4148.0,2.99,2007-04-07 07:05:24.996577
29647,59.0,1.0,4384.0,4.99,2007-04-07 19:15:11.996577
29648,59.0,1.0,4631.0,4.99,2007-04-08 07:06:48.996577
29649,59.0,1.0,4891.0,3.99,2007-04-08 18:34:45.996577
29650,59.0,2.0,5195.0,8.99,2007-04-09 09:07:57.996577
29651,59.0,1.0,5207.0,3.99,2007-04-09 09:44:10.996577
29652,59.0,1.0,5830.0,4.99,2007-04-10 15:02:26.996577
29653,59.0,1.0,7991.0,4.99,2007-04-28 13:14:11.996577
29654,59.0,2.0,8643.0,4.99,2007-04-29 13:13:49.996577
29655,59.0,1.0,9469.0,8.99,2007-04-30 21:25:00.996577
29656,59.0,2.0,9573.0,6.99,2007-04-30 01:14:04.996577
29657,60.0,2.0,3473.0,2.99,2007-04-05 21:26:00.996577
29658,60.0,1.0,3849.0,2.99,2007-04-06 15:18:09.996577
29659,60.0,1.0,6282.0,5.99,2007-04-11 15:14:48.996577
29660,60.0,2.0,7067.0,0.99,2007-04-27 02:23:36.996577
29661,60.0,1.0,7331.0,3.99,2007-04-27 12:26:16.996577
29662,60.0,1.0,7494.0,0.99,2007-04-27 18:24:57.996577
29663,60.0,1.0,9356.0,4.99,2007-04-30 17:04:50.996577
29664,60.0,1.0,9761.0,4.99,2007-04-30 08:00:20.996577
29665,61.0,1.0,7027.0,7.99,2007-04-27 01:18:41.996577
29666,61.0,2.0,7071.0,1.99,2007-04-27 02:29:41.996577
29667,61.0,2.0,8029.0,6.99,2007-04-28 14:39:47.996577
29668,61.0,2.0,8075.0,4.99,2007-04-28 16:05:54.996577
29669,61.0,1.0,8651.0,3.99,2007-04-29 13:30:44.996577
29670,61.0,2.0,9597.0,6.99,2007-04-30 01:57:33.996577
29671,62.0,2.0,3843.0,2.99,2007-04-06 15:04:06.996577
29672,62.0,2.0,4159.0,4.99,2007-04-07 07:39:23.996577
29673,62.0,2.0,5292.0,2.99,2007-04-09 13:45:20.996577
29674,62.0,2.0,8360.0,4.99,2007-04-29 03:36:26.996577
29675,62.0,2.0,10080.0,0.99,2007-04-30 18:35:36.996577
29676,63.0,2.0,3923.0,8.99,2007-04-06 19:02:36.996577
29677,63.0,1.0,4587.0,4.99,2007-04-08 04:44:52.996577
29678,63.0,1.0,5585.0,6.99,2007-04-10 02:44:09.996577
29679,63.0,2.0,5788.0,4.99,2007-04-10 12:38:48.996577
29680,63.0,2.0,5832.0,4.99,2007-04-10 15:03:14.996577
29681,63.0,2.0,6769.0,3.99,2007-04-12 14:17:20.996577
29682,63.0,2.0,6847.0,8.99,2007-04-12 17:51:03.996577
29683,63.0,2.0,8311.0,5.99,2007-04-29 01:54:33.996577
29684,63.0,2.0,9007.0,0.99,2007-04-30 03:37:58.996577
29685,63.0,1.0,9546.0,4.99,2007-04-30 00:16:06.996577
29686,63.0,2.0,9549.0,3.99,2007-04-30 00:25:30.996577
29687,63.0,1.0,9795.0,0.99,2007-04-30 09:15:45.996577
29688,63.0,2.0,9938.0,2.99,2007-04-30 13:57:13.996577
29689,63.0,2.0,10148.0,0.99,2007-04-30 20:47:42.996577
29690,64.0,2.0,3982.0,0.99,2007-04-06 21:42:42.996577
29691,64.0,1.0,4288.0,4.99,2007-04-07 14:06:51.996577
29692,64.0,1.0,4690.0,1.99,2007-04-08 09:32:28.996577
29693,64.0,2.0,4819.0,5.99,2007-04-08 15:47:41.996577
29694,64.0,2.0,4971.0,5.99,2007-04-08 22:23:15.996577
29695,64.0,1.0,5114.0,3.99,2007-04-09 05:35:31.996577
29696,64.0,2.0,5279.0,2.99,2007-04-09 13:15:02.996577
29697,64.0,1.0,5432.0,0.99,2007-04-09 19:49:51.996577
29698,64.0,2.0,6372.0,2.99,2007-04-11 20:03:32.996577
29699,64.0,2.0,6457.0,0.99,2007-04-11 23:35:01.996577
29700,64.0,2.0,6698.0,1.99,2007-04-12 11:13:26.996577
29701,64.0,2.0,6744.0,0.99,2007-04-12 12:58:54.996577
29702,64.0,2.0,7045.0,0.99,2007-04-27 01:56:01.996577
29703,64.0,1.0,7082.0,2.99,2007-04-27 02:55:58.996577
29704,64.0,1.0,7476.0,1.99,2007-04-27 17:37:22.996577
29705,64.0,2.0,8602.0,4.99,2007-04-29 11:32:53.996577
29706,64.0,1.0,9832.0,2.99,2007-04-30 10:30:15.996577
29707,64.0,1.0,9880.0,6.99,2007-04-30 12:17:28.996577
29708,64.0,1.0,9924.0,3.99,2007-04-30 13:33:23.996577
29709,64.0,2.0,10185.0,0.99,2007-04-30 22:40:37.996577
29710,65.0,1.0,3535.0,4.99,2007-04-06 00:01:12.996577
29711,65.0,1.0,4240.0,4.99,2007-04-07 12:01:38.996577
29712,65.0,2.0,4635.0,3.99,2007-04-08 07:11:06.996577
29713,65.0,1.0,5735.0,3.99,2007-04-10 10:07:41.996577
29714,65.0,2.0,6527.0,0.99,2007-04-12 02:51:32.996577
29715,65.0,1.0,7877.0,6.99,2007-04-28 08:54:02.996577
29716,65.0,2.0,8392.0,1.99,2007-04-29 04:28:53.996577
29717,65.0,2.0,8404.0,5.99,2007-04-29 04:55:27.996577
29718,65.0,1.0,9293.0,3.99,2007-04-30 14:40:54.996577
29719,66.0,1.0,3573.0,4.99,2007-04-06 02:02:14.996577
29720,66.0,2.0,3757.0,2.99,2007-04-06 11:10:52.996577
29721,66.0,2.0,4088.0,2.99,2007-04-07 04:00:21.996577
29722,66.0,1.0,4108.0,4.99,2007-04-07 05:06:57.996577
29723,66.0,2.0,4165.0,6.99,2007-04-07 07:51:53.996577
29724,66.0,2.0,4911.0,5.99,2007-04-08 19:48:52.996577
29725,66.0,2.0,5915.0,0.99,2007-04-10 19:40:42.996577
29726,66.0,1.0,6290.0,8.99,2007-04-11 15:41:08.996577
29727,66.0,2.0,6348.0,5.99,2007-04-11 18:49:44.996577
29728,66.0,1.0,6402.0,3.99,2007-04-11 21:14:36.996577
29729,66.0,1.0,6995.0,2.99,2007-04-26 23:40:39.996577
29730,66.0,1.0,7872.0,2.99,2007-04-28 08:46:42.996577
29731,66.0,1.0,9091.0,5.99,2007-04-30 06:59:11.996577
29732,67.0,2.0,4090.0,4.99,2007-04-07 04:15:59.996577
29733,67.0,2.0,5399.0,2.99,2007-04-09 18:21:10.996577
29734,67.0,2.0,5510.0,2.99,2007-04-09 23:27:03.996577
29735,67.0,1.0,6137.0,2.99,2007-04-11 07:02:46.996577
29736,67.0,2.0,7277.0,5.99,2007-04-27 10:17:03.996577
29737,67.0,2.0,7895.0,0.99,2007-04-28 09:25:41.996577
29738,67.0,2.0,8563.0,1.99,2007-04-29 10:01:24.996577
29739,67.0,1.0,9640.0,7.99,2007-04-30 04:01:51.996577
29740,68.0,1.0,3598.0,0.99,2007-04-06 03:39:30.996577
29741,68.0,2.0,3801.0,4.99,2007-04-06 13:34:16.996577
29742,68.0,1.0,3864.0,0.99,2007-04-06 16:10:08.996577
29743,68.0,2.0,4555.0,6.99,2007-04-08 03:17:02.996577
29744,68.0,1.0,4925.0,3.99,2007-04-08 20:24:26.996577
29745,68.0,1.0,6512.0,4.99,2007-04-12 02:11:15.996577
29746,68.0,2.0,9339.0,3.99,2007-04-30 16:31:54.996577
29747,68.0,1.0,9538.0,3.99,2007-04-30 23:53:48.996577
29748,68.0,2.0,9642.0,4.99,2007-04-30 04:02:23.996577
29749,68.0,1.0,10115.0,7.99,2007-04-30 19:42:13.996577
29750,69.0,1.0,3883.0,8.99,2007-04-06 17:08:04.996577
29751,69.0,1.0,4265.0,0.99,2007-04-07 12:56:17.996577
29752,69.0,1.0,4427.0,0.99,2007-04-07 20:57:17.996577
29753,69.0,2.0,5569.0,3.99,2007-04-10 02:06:58.996577
29754,69.0,2.0,6297.0,4.99,2007-04-11 16:05:48.996577
29755,69.0,1.0,6385.0,6.99,2007-04-11 20:35:58.996577
29756,69.0,2.0,6785.0,6.99,2007-04-12 14:59:23.996577
29757,69.0,2.0,8649.0,6.99,2007-04-29 13:25:59.996577
29758,69.0,2.0,9193.0,2.99,2007-04-30 10:57:08.996577
29759,69.0,1.0,9612.0,2.99,2007-04-30 02:26:57.996577
29760,69.0,2.0,10074.0,0.99,2007-04-30 18:25:42.996577
29761,70.0,1.0,4061.0,0.99,2007-04-07 02:42:01.996577
29762,70.0,1.0,5927.0,5.99,2007-04-10 20:25:40.996577
29763,70.0,2.0,7036.0,4.99,2007-04-27 01:34:38.996577
29764,70.0,2.0,7421.0,7.99,2007-04-27 15:38:31.996577
29765,70.0,1.0,7714.0,2.99,2007-04-28 03:00:56.996577
29766,70.0,2.0,8550.0,0.99,2007-04-29 09:41:03.996577
29767,70.0,1.0,8747.0,2.99,2007-04-29 17:36:23.996577
29768,71.0,2.0,4614.0,4.99,2007-04-08 06:13:43.996577
29769,71.0,2.0,5281.0,1.99,2007-04-09 13:23:33.996577
29770,71.0,2.0,5358.0,3.99,2007-04-09 16:37:47.996577
29771,71.0,1.0,5543.0,8.99,2007-04-10 01:16:29.996577
29772,71.0,1.0,5770.0,4.99,2007-04-10 11:49:54.996577
29773,71.0,2.0,5814.0,4.99,2007-04-10 14:15:16.996577
29774,71.0,2.0,6020.0,0.99,2007-04-11 00:37:21.996577
29775,71.0,1.0,6739.0,5.99,2007-04-12 12:50:34.996577
29776,71.0,2.0,7160.0,0.99,2007-04-27 05:54:32.996577
29777,71.0,1.0,7550.0,4.99,2007-04-27 20:23:33.996577
29778,71.0,2.0,7982.0,4.99,2007-04-28 12:48:25.996577
29779,71.0,2.0,8128.0,2.99,2007-04-28 18:14:32.996577
29780,71.0,1.0,8293.0,2.99,2007-04-29 00:59:16.996577
29781,71.0,1.0,8574.0,1.99,2007-04-29 10:20:19.996577
29782,71.0,1.0,8668.0,4.99,2007-04-29 14:09:57.996577
29783,71.0,1.0,8783.0,3.99,2007-04-29 18:59:54.996577
29784,71.0,1.0,8789.0,4.99,2007-04-29 19:15:53.996577
29785,71.0,1.0,8956.0,0.99,2007-04-30 02:00:55.996577
29786,72.0,1.0,3700.0,0.99,2007-04-06 08:40:45.996577
29787,72.0,2.0,5223.0,4.99,2007-04-09 10:34:29.996577
29788,72.0,1.0,5302.0,4.99,2007-04-09 14:11:02.996577
29789,72.0,1.0,5424.0,0.99,2007-04-09 19:27:35.996577
29790,72.0,1.0,5840.0,4.99,2007-04-10 15:37:35.996577
29791,72.0,2.0,6081.0,0.99,2007-04-11 03:39:35.996577
29792,72.0,2.0,8228.0,4.99,2007-04-28 22:37:24.996577
29793,72.0,1.0,9027.0,2.99,2007-04-30 04:26:53.996577
29794,72.0,2.0,9420.0,5.99,2007-04-30 19:33:44.996577
29795,72.0,2.0,9648.0,4.99,2007-04-30 04:14:29.996577
29796,73.0,2.0,4327.0,2.99,2007-04-07 16:30:05.996577
29797,73.0,1.0,4789.0,4.99,2007-04-08 14:50:27.996577
29798,73.0,2.0,5021.0,4.99,2007-04-09 00:38:07.996577
29799,73.0,1.0,6514.0,9.99,2007-04-12 02:16:10.996577
29800,73.0,1.0,6645.0,2.99,2007-04-12 09:08:21.996577
29801,73.0,1.0,7590.0,4.99,2007-04-27 21:52:50.996577
29802,73.0,1.0,7683.0,4.99,2007-04-28 01:39:55.996577
29803,73.0,1.0,8377.0,4.99,2007-04-29 03:56:06.996577
29804,73.0,1.0,9212.0,2.99,2007-04-30 11:31:39.996577
29805,73.0,1.0,9776.0,2.99,2007-04-30 08:29:29.996577
29806,74.0,2.0,3819.0,3.99,2007-04-06 14:03:32.996577
29807,74.0,1.0,5530.0,2.99,2007-04-10 00:42:15.996577
29808,74.0,2.0,5603.0,2.99,2007-04-10 03:33:20.996577
29809,74.0,2.0,5917.0,4.99,2007-04-10 19:58:48.996577
29810,74.0,1.0,6241.0,7.99,2007-04-11 13:09:14.996577
29811,74.0,1.0,6475.0,2.99,2007-04-12 00:05:23.996577
29812,74.0,1.0,7304.0,6.99,2007-04-27 11:25:22.996577
29813,74.0,2.0,8796.0,5.99,2007-04-29 19:37:37.996577
29814,74.0,2.0,9112.0,4.99,2007-04-30 07:34:57.996577
29815,74.0,2.0,10051.0,3.99,2007-04-30 17:42:46.996577
29816,75.0,1.0,3711.0,0.99,2007-04-06 09:14:41.996577
29817,75.0,2.0,4179.0,2.99,2007-04-07 08:45:41.996577
29818,75.0,2.0,4511.0,0.99,2007-04-08 01:04:47.996577
29819,75.0,1.0,4639.0,5.99,2007-04-08 07:25:47.996577
29820,75.0,2.0,5260.0,2.99,2007-04-09 12:34:11.996577
29821,75.0,2.0,6052.0,0.99,2007-04-11 02:19:53.996577
29822,75.0,1.0,6092.0,3.99,2007-04-11 04:19:57.996577
29823,75.0,1.0,6486.0,0.99,2007-04-12 00:38:02.996577
29824,75.0,2.0,6530.0,0.99,2007-04-12 03:01:45.996577
29825,75.0,2.0,6852.0,2.99,2007-04-12 18:02:15.996577
29826,75.0,1.0,7052.0,2.99,2007-04-27 02:05:04.996577
29827,75.0,1.0,7454.0,4.99,2007-04-27 16:55:52.996577
29828,75.0,1.0,7843.0,0.99,2007-04-28 07:38:48.996577
29829,75.0,2.0,7897.0,2.99,2007-04-28 09:30:17.996577
29830,75.0,2.0,8202.0,1.99,2007-04-28 21:40:11.996577
29831,75.0,1.0,8823.0,6.99,2007-04-29 20:50:38.996577
29832,75.0,2.0,9168.0,5.99,2007-04-30 09:59:43.996577
29833,75.0,2.0,9442.0,4.99,2007-04-30 20:12:57.996577
29834,75.0,2.0,9501.0,4.99,2007-04-30 22:27:47.996577
29835,75.0,1.0,9783.0,9.99,2007-04-30 08:44:12.996577
29836,76.0,2.0,4099.0,4.99,2007-04-07 04:48:59.996577
29837,76.0,2.0,5571.0,0.99,2007-04-10 02:16:46.996577
29838,76.0,2.0,6789.0,0.99,2007-04-12 15:03:06.996577
29839,76.0,2.0,8253.0,6.99,2007-04-28 23:25:32.996577
29840,76.0,2.0,8357.0,2.99,2007-04-29 03:28:10.996577
